Collision sim Run start------------------
Initial Conditions
var,mass1,mass2,size1,size2,spring const,friction coeff,inertia1,inertia2
,2,3

Collision Chart

Var,pos1x,pos1y,pos2x,pos2y,vel1x,vel1y,vel2x,vel2y,acc1x,acc1y,acc2x,acc2y,force1x,force1y,force2x,force2y,theta1,theta2,omega1,omega2,alpha1,alpha20.1,0,-0.1,0,-1,0.1,0,0,0,0,0,0,0,0,0,0,3,5,0,0,
0.062,0.038,0.00789078,-0.038,-0.00112718,-1,0.612279,1,-0.341519,-2.59792e-014,112.207,1.73195e-014,-74.8049,-5.19584e-014,224.415,5.19584e-014,-224.415,0.187097,0.310274,3.27495,5.06874,42.2999,10.575
0.063,0.037,0.00857218,-0.037,-0.00151479,-1,0.750535,1,-0.43369,-4.21885e-015,138.256,2.81256e-015,-92.1706,-8.43769e-015,276.512,8.43769e-015,-276.512,0.190394,0.315349,3.31985,5.07996,44.8998,11.2249
0.064,0.036,0.0094082,-0.036,-0.00200547,-1,0.921493,1,-0.547662,-2.70894e-014,170.959,1.80596e-014,-113.972,-5.41789e-014,341.917,5.41789e-014,-341.917,0.193738,0.320434,3.36712,5.09178,47.2671,11.8168
0.065,0.035,0.0104358,-0.035,-0.00262385,-1,1.13365,1,-0.6891,1.80411e-014,212.157,-1.20274e-014,-141.438,3.60822e-014,424.314,-3.60822e-014,-424.314,0.19713,0.325532,3.41651,5.10413,49.3908,12.3477
0.066,0.034,0.0117014,-0.034,-0.00340096,-1,1.39768,1,-0.865118,-1.18794e-014,264.026,7.91959e-015,-176.018,-2.37588e-014,528.053,2.37588e-014,-528.053,0.200572,0.330643,3.46776,5.11694,51.2557,12.8139
0.067,0.033,0.0132636,-0.033,-0.00437572,-1,1.72661,1,-1.08441,-5.29576e-014,328.936,3.53051e-014,-219.291,-1.05915e-013,657.872,1.05915e-013,-657.872,0.204066,0.335767,3.5206,5.13015,52.8402,13.21
0.068,0.032,0.0151947,-0.032,-0.00559647,-1,2.13565,1,-1.3571,-7.54952e-015,409.033,5.03301e-015,-272.689,-1.5099e-014,818.067,1.5099e-014,-818.067,0.207614,0.340903,3.57472,5.14368,54.1126,13.5282
0.069,0.031,0.017583,-0.031,-0.007122,-1,2.64092,1,-1.69395,-3.99125e-014,505.279,2.66083e-014,-336.852,-7.9825e-014,1010.56,7.9825e-014,-1010.56,0.211216,0.346054,3.62974,5.15744,55.0243,13.7561
0.07,0.03,0.0205317,-0.03,-0.00902113,-1,3.25649,1,-2.10433,-1.07137e-014,615.566,7.14243e-015,-410.377,-2.14273e-014,1231.13,2.14273e-014,-1231.13,0.214873,0.351218,3.68523,5.17131,55.4936,13.8734
0.071,0.029,0.024154,-0.029,-0.0113693,-1,3.98813,1,-2.59209,7.33857e-014,731.643,-4.89238e-014,-487.762,1.46771e-013,1463.29,-1.46771e-013,-1463.29,0.218586,0.356397,3.74061,5.18515,55.3739,13.8435
0.072,0.028,0.0285598,-0.028,-0.0142399,-1,4.82344,1,-3.14896,-3.84137e-014,835.305,2.56091e-014,-556.87,-7.68274e-014,1670.61,7.68274e-014,-1670.61,0.222354,0.361589,3.795,5.19875,54.3874,13.5968
0.073,0.027,0.0338313,-0.027,-0.0176876,-1,5.71964,1,-3.74643,-1.64313e-014,896.199,1.09542e-014,-597.466,-3.28626e-014,1792.4,3.28626e-014,-1792.4,0.226175,0.366794,3.84701,5.21175,52.0115,13.0029
0.074,0.026,0.0399887,-0.026,-0.0217258,-1,6.59514,1,-4.33009,2.9643e-014,875.503,-1.9762e-014,-583.669,5.92859e-014,1751.01,-5.92859e-014,-1751.01,0.230046,0.372011,3.89434,5.22358,47.3295,11.8324
0.075,0.025,0.0469528,-0.025,-0.0263019,-1,7.33306,1,-4.82204,4.31599e-014,737.917,-2.87733e-014,-491.945,8.63198e-014,1475.83,-8.63198e-014,-1475.83,0.23396,0.37724,3.93327,5.23332,38.9359,9.73397
0.076,0.024,0.0545194,-0.024,-0.0312796,-1,7.80005,1,-5.13337,1.69031e-014,466.994,-1.12688e-014,-311.329,3.38063e-014,933.988,-3.38063e-014,-933.988,0.237905,0.382476,3.95835,5.23959,25.0734,6.26836
0.077,0.023,0.0623562,-0.023,-0.0364375,-1,7.87366,1,-5.18244,-1.09461e-015,73.6093,7.2974e-016,-49.0729,-2.18922e-015,147.219,2.18922e-015,-147.219,0.241866,0.387716,3.96249,5.24062,4.14613,1.03653
0.078,0.022,0.0702299,-0.022,-0.0416199,-1,7.87366,1,-5.18244,0,0,0,0,-2.18922e-015,147.219,2.18922e-015,-147.219,0.245828,0.392957,3.96249,5.24062,0,0
0.079,0.021,0.0781036,-0.021,-0.0468024,-1,7.87366,1,-5.18244,0,0,0,0,-2.18922e-015,147.219,2.18922e-015,-147.219,0.249791,0.398198,3.96249,5.24062,0,0
0.08,0.02,0.0859772,-0.02,-0.0519848,-1,7.87366,1,-5.18244,0,0,0,0,-2.18922e-015,147.219,2.18922e-015,-147.219,0.253753,0.403438,3.96249,5.24062,0,0
0.081,0.019,0.0938509,-0.019,-0.0571673,-1,7.87366,1,-5.18244,0,0,0,0,-2.18922e-015,147.219,2.18922e-015,-147.219,0.257716,0.408679,3.96249,5.24062,0,0
0.082,0.018,0.101725,-0.018,-0.0623497,-1,7.87366,1,-5.18244,0,0,0,0,-2.18922e-015,147.219,2.18922e-015,-147.219,0.261678,0.41392,3.96249,5.24062,0,0
0.083,0.017,0.109598,-0.017,-0.0675321,-1,7.87366,1,-5.18244,0,0,0,0,-2.18922e-015,147.219,2.18922e-015,-147.219,0.265641,0.41916,3.96249,5.24062,0,0
0.084,0.016,0.117472,-0.016,-0.0727146,-1,7.87366,1,-5.18244,0,0,0,0,-2.18922e-015,147.219,2.18922e-015,-147.219,0.269603,0.424401,3.96249,5.24062,0,0
0.085,0.015,0.125346,-0.015,-0.077897,-1,7.87366,1,-5.18244,0,0,0,0,-2.18922e-015,147.219,2.18922e-015,-147.219,0.273566,0.429641,3.96249,5.24062,0,0
0.086,0.014,0.133219,-0.014,-0.0830795,-1,7.87366,1,-5.18244,0,0,0,0,-2.18922e-015,147.219,2.18922e-015,-147.219,0.277528,0.434882,3.96249,5.24062,0,0
0.087,0.013,0.141093,-0.013,-0.0882619,-1,7.87366,1,-5.18244,0,0,0,0,-2.18922e-015,147.219,2.18922e-015,-147.219,0.281491,0.440123,3.96249,5.24062,0,0
0.088,0.012,0.148967,-0.012,-0.0934443,-1,7.87366,1,-5.18244,0,0,0,0,-2.18922e-015,147.219,2.18922e-015,-147.219,0.285453,0.445363,3.96249,5.24062,0,0
0.089,0.011,0.15684,-0.011,-0.0986268,-1,7.87366,1,-5.18244,0,0,0,0,-2.18922e-015,147.219,2.18922e-015,-147.219,0.289416,0.450604,3.96249,5.24062,0,0
0.09,0.01,0.164714,-0.01,-0.103809,-1,7.87366,1,-5.18244,0,0,0,0,-2.18922e-015,147.219,2.18922e-015,-147.219,0.293378,0.455845,3.96249,5.24062,0,0
0.091,0.009,0.172587,-0.009,-0.108992,-1,7.87366,1,-5.18244,0,0,0,0,-2.18922e-015,147.219,2.18922e-015,-147.219,0.297341,0.461085,3.96249,5.24062,0,0
0.092,0.008,0.180461,-0.008,-0.114174,-1,7.87366,1,-5.18244,0,0,0,0,-2.18922e-015,147.219,2.18922e-015,-147.219,0.301303,0.466326,3.96249,5.24062,0,0
0.093,0.007,0.188335,-0.007,-0.119357,-1,7.87366,1,-5.18244,0,0,0,0,-2.18922e-015,147.219,2.18922e-015,-147.219,0.305266,0.471566,3.96249,5.24062,0,0
0.094,0.006,0.196208,-0.006,-0.124539,-1,7.87366,1,-5.18244,0,0,0,0,-2.18922e-015,147.219,2.18922e-015,-147.219,0.309228,0.476807,3.96249,5.24062,0,0
0.095,0.005,0.204082,-0.005,-0.129721,-1,7.87366,1,-5.18244,0,0,0,0,-2.18922e-015,147.219,2.18922e-015,-147.219,0.313191,0.482048,3.96249,5.24062,0,0
0.096,0.004,0.211956,-0.004,-0.134904,-1,7.87366,1,-5.18244,0,0,0,0,-2.18922e-015,147.219,2.18922e-015,-147.219,0.317153,0.487288,3.96249,5.24062,0,0
0.097,0.003,0.219829,-0.003,-0.140086,-1,7.87366,1,-5.18244,0,0,0,0,-2.18922e-015,147.219,2.18922e-015,-147.219,0.321116,0.492529,3.96249,5.24062,0,0
0.098,0.002,0.227703,-0.002,-0.145269,-1,7.87366,1,-5.18244,0,0,0,0,-2.18922e-015,147.219,2.18922e-015,-147.219,0.325078,0.49777,3.96249,5.24062,0,0
0.099,0.001,0.235577,-0.001,-0.150451,-1,7.87366,1,-5.18244,0,0,0,0,-2.18922e-015,147.219,2.18922e-015,-147.219,0.329041,0.50301,3.96249,5.24062,0,0
0.1,-6.21221e-017,0.24345,7.63278e-017,-0.155634,-1,7.87366,1,-5.18244,0,0,0,0,-2.18922e-015,147.219,2.18922e-015,-147.219,0.333003,0.508251,3.96249,5.24062,0,0
0.101,-0.001,0.251324,0.001,-0.160816,-1,7.87366,1,-5.18244,0,0,0,0,-2.18922e-015,147.219,2.18922e-015,-147.219,0.336966,0.513491,3.96249,5.24062,0,0
0.102,-0.002,0.259198,0.002,-0.165999,-1,7.87366,1,-5.18244,0,0,0,0,-2.18922e-015,147.219,2.18922e-015,-147.219,0.340928,0.518732,3.96249,5.24062,0,0
0.103,-0.003,0.267071,0.003,-0.171181,-1,7.87366,1,-5.18244,0,0,0,0,-2.18922e-015,147.219,2.18922e-015,-147.219,0.344891,0.523973,3.96249,5.24062,0,0
0.104,-0.004,0.274945,0.004,-0.176363,-1,7.87366,1,-5.18244,0,0,0,0,-2.18922e-015,147.219,2.18922e-015,-147.219,0.348853,0.529213,3.96249,5.24062,0,0
0.105,-0.005,0.282819,0.005,-0.181546,-1,7.87366,1,-5.18244,0,0,0,0,-2.18922e-015,147.219,2.18922e-015,-147.219,0.352816,0.534454,3.96249,5.24062,0,0
0.106,-0.006,0.290692,0.006,-0.186728,-1,7.87366,1,-5.18244,0,0,0,0,-2.18922e-015,147.219,2.18922e-015,-147.219,0.356778,0.539695,3.96249,5.24062,0,0
0.107,-0.007,0.298566,0.007,-0.191911,-1,7.87366,1,-5.18244,0,0,0,0,-2.18922e-015,147.219,2.18922e-015,-147.219,0.360741,0.544935,3.96249,5.24062,0,0
0.108,-0.008,0.30644,0.008,-0.197093,-1,7.87366,1,-5.18244,0,0,0,0,-2.18922e-015,147.219,2.18922e-015,-147.219,0.364703,0.550176,3.96249,5.24062,0,0
0.109,-0.009,0.314313,0.009,-0.202276,-1,7.87366,1,-5.18244,0,0,0,0,-2.18922e-015,147.219,2.18922e-015,-147.219,0.368666,0.555416,3.96249,5.24062,0,0
0.11,-0.01,0.322187,0.01,-0.207458,-1,7.87366,1,-5.18244,0,0,0,0,-2.18922e-015,147.219,2.18922e-015,-147.219,0.372628,0.560657,3.96249,5.24062,0,0
0.111,-0.011,0.330061,0.011,-0.21264,-1,7.87366,1,-5.18244,0,0,0,0,-2.18922e-015,147.219,2.18922e-015,-147.219,0.376591,0.565898,3.96249,5.24062,0,0
0.112,-0.012,0.337934,0.012,-0.217823,-1,7.87366,1,-5.18244,0,0,0,0,-2.18922e-015,147.219,2.18922e-015,-147.219,0.380553,0.571138,3.96249,5.24062,0,0
0.113,-0.013,0.345808,0.013,-0.223005,-1,7.87366,1,-5.18244,0,0,0,0,-2.18922e-015,147.219,2.18922e-015,-147.219,0.384516,0.576379,3.96249,5.24062,0,0
0.114,-0.014,0.353682,0.014,-0.228188,-1,7.87366,1,-5.18244,0,0,0,0,-2.18922e-015,147.219,2.18922e-015,-147.219,0.388478,0.58162,3.96249,5.24062,0,0
0.115,-0.015,0.361555,0.015,-0.23337,-1,7.87366,1,-5.18244,0,0,0,0,-2.18922e-015,147.219,2.18922e-015,-147.219,0.392441,0.58686,3.96249,5.24062,0,0
0.116,-0.016,0.369429,0.016,-0.238553,-1,7.87366,1,-5.18244,0,0,0,0,-2.18922e-015,147.219,2.18922e-015,-147.219,0.396403,0.592101,3.96249,5.24062,0,0
0.117,-0.017,0.377303,0.017,-0.243735,-1,7.87366,1,-5.18244,0,0,0,0,-2.18922e-015,147.219,2.18922e-015,-147.219,0.400366,0.597341,3.96249,5.24062,0,0
0.118,-0.018,0.385176,0.018,-0.248918,-1,7.87366,1,-5.18244,0,0,0,0,-2.18922e-015,147.219,2.18922e-015,-147.219,0.404328,0.602582,3.96249,5.24062,0,0
0.119,-0.019,0.39305,0.019,-0.2541,-1,7.87366,1,-5.18244,0,0,0,0,-2.18922e-015,147.219,2.18922e-015,-147.219,0.408291,0.607823,3.96249,5.24062,0,0
0.12,-0.02,0.400924,0.02,-0.259282,-1,7.87366,1,-5.18244,0,0,0,0,-2.18922e-015,147.219,2.18922e-015,-147.219,0.412253,0.613063,3.96249,5.24062,0,0
0.121,-0.021,0.408797,0.021,-0.264465,-1,7.87366,1,-5.18244,0,0,0,0,-2.18922e-015,147.219,2.18922e-015,-147.219,0.416216,0.618304,3.96249,5.24062,0,0
0.122,-0.022,0.416671,0.022,-0.269647,-1,7.87366,1,-5.18244,0,0,0,0,-2.18922e-015,147.219,2.18922e-015,-147.219,0.420178,0.623545,3.96249,5.24062,0,0
0.123,-0.023,0.424545,0.023,-0.27483,-1,7.87366,1,-5.18244,0,0,0,0,-2.18922e-015,147.219,2.18922e-015,-147.219,0.424141,0.628785,3.96249,5.24062,0,0
0.124,-0.024,0.432418,0.024,-0.280012,-1,7.87366,1,-5.18244,0,0,0,0,-2.18922e-015,147.219,2.18922e-015,-147.219,0.428103,0.634026,3.96249,5.24062,0,0
0.125,-0.025,0.440292,0.025,-0.285195,-1,7.87366,1,-5.18244,0,0,0,0,-2.18922e-015,147.219,2.18922e-015,-147.219,0.432066,0.639266,3.96249,5.24062,0,0
0.126,-0.026,0.448166,0.026,-0.290377,-1,7.87366,1,-5.18244,0,0,0,0,-2.18922e-015,147.219,2.18922e-015,-147.219,0.436028,0.644507,3.96249,5.24062,0,0
0.127,-0.027,0.456039,0.027,-0.29556,-1,7.87366,1,-5.18244,0,0,0,0,-2.18922e-015,147.219,2.18922e-015,-147.219,0.439991,0.649748,3.96249,5.24062,0,0
0.128,-0.028,0.463913,0.028,-0.300742,-1,7.87366,1,-5.18244,0,0,0,0,-2.18922e-015,147.219,2.18922e-015,-147.219,0.443953,0.654988,3.96249,5.24062,0,0
0.129,-0.029,0.471787,0.029,-0.305924,-1,7.87366,1,-5.18244,0,0,0,0,-2.18922e-015,147.219,2.18922e-015,-147.219,0.447915,0.660229,3.96249,5.24062,0,0
0.13,-0.03,0.47966,0.03,-0.311107,-1,7.87366,1,-5.18244,0,0,0,0,-2.18922e-015,147.219,2.18922e-015,-147.219,0.451878,0.665469,3.96249,5.24062,0,0
0.131,-0.031,0.487534,0.031,-0.316289,-1,7.87366,1,-5.18244,0,0,0,0,-2.18922e-015,147.219,2.18922e-015,-147.219,0.45584,0.67071,3.96249,5.24062,0,0
0.132,-0.032,0.495408,0.032,-0.321472,-1,7.87366,1,-5.18244,0,0,0,0,-2.18922e-015,147.219,2.18922e-015,-147.219,0.459803,0.675951,3.96249,5.24062,0,0
0.133,-0.033,0.503281,0.033,-0.326654,-1,7.87366,1,-5.18244,0,0,0,0,-2.18922e-015,147.219,2.18922e-015,-147.219,0.463765,0.681191,3.96249,5.24062,0,0
0.134,-0.034,0.511155,0.034,-0.331837,-1,7.87366,1,-5.18244,0,0,0,0,-2.18922e-015,147.219,2.18922e-015,-147.219,0.467728,0.686432,3.96249,5.24062,0,0
0.135,-0.035,0.519029,0.035,-0.337019,-1,7.87366,1,-5.18244,0,0,0,0,-2.18922e-015,147.219,2.18922e-015,-147.219,0.47169,0.691673,3.96249,5.24062,0,0
0.136,-0.036,0.526902,0.036,-0.342201,-1,7.87366,1,-5.18244,0,0,0,0,-2.18922e-015,147.219,2.18922e-015,-147.219,0.475653,0.696913,3.96249,5.24062,0,0
0.137,-0.037,0.534776,0.037,-0.347384,-1,7.87366,1,-5.18244,0,0,0,0,-2.18922e-015,147.219,2.18922e-015,-147.219,0.479615,0.702154,3.96249,5.24062,0,0
0.138,-0.038,0.54265,0.038,-0.352566,-1,7.87366,1,-5.18244,0,0,0,0,-2.18922e-015,147.219,2.18922e-015,-147.219,0.483578,0.707394,3.96249,5.24062,0,0
0.139,-0.039,0.550523,0.039,-0.357749,-1,7.87366,1,-5.18244,0,0,0,0,-2.18922e-015,147.219,2.18922e-015,-147.219,0.48754,0.712635,3.96249,5.24062,0,0
0.14,-0.04,0.558397,0.04,-0.362931,-1,7.87366,1,-5.18244,0,0,0,0,-2.18922e-015,147.219,2.18922e-015,-147.219,0.491503,0.717876,3.96249,5.24062,0,0
0.141,-0.041,0.566271,0.041,-0.368114,-1,7.87366,1,-5.18244,0,0,0,0,-2.18922e-015,147.219,2.18922e-015,-147.219,0.495465,0.723116,3.96249,5.24062,0,0
0.142,-0.042,0.574144,0.042,-0.373296,-1,7.87366,1,-5.18244,0,0,0,0,-2.18922e-015,147.219,2.18922e-015,-147.219,0.499428,0.728357,3.96249,5.24062,0,0
0.143,-0.043,0.582018,0.043,-0.378479,-1,7.87366,1,-5.18244,0,0,0,0,-2.18922e-015,147.219,2.18922e-015,-147.219,0.50339,0.733598,3.96249,5.24062,0,0
0.144,-0.044,0.589892,0.044,-0.383661,-1,7.87366,1,-5.18244,0,0,0,0,-2.18922e-015,147.219,2.18922e-015,-147.219,0.507353,0.738838,3.96249,5.24062,0,0
0.145,-0.045,0.597765,0.045,-0.388843,-1,7.87366,1,-5.18244,0,0,0,0,-2.18922e-015,147.219,2.18922e-015,-147.219,0.511315,0.744079,3.96249,5.24062,0,0
0.146,-0.046,0.605639,0.046,-0.394026,-1,7.87366,1,-5.18244,0,0,0,0,-2.18922e-015,147.219,2.18922e-015,-147.219,0.515278,0.749319,3.96249,5.24062,0,0
0.147,-0.047,0.613513,0.047,-0.399208,-1,7.87366,1,-5.18244,0,0,0,0,-2.18922e-015,147.219,2.18922e-015,-147.219,0.51924,0.75456,3.96249,5.24062,0,0
0.148,-0.048,0.621386,0.048,-0.404391,-1,7.87366,1,-5.18244,0,0,0,0,-2.18922e-015,147.219,2.18922e-015,-147.219,0.523203,0.759801,3.96249,5.24062,0,0
